att_current,att_avg_4w,att_total_drop,att_slope,ia_latest,ia_avg,has_ia_data,backlog_current,backlog_growing,fee_outstanding,weeks_tracked,Family_Income,HighSchool_Grade,Home_Location,Dropout
87.73,84.38,-13.23,1.827,28.51,30.64,1,0,0,0,9,10000,45.0,Urban,0
59.96,65.7,14.18,-4.526,19.09,13.41,1,1,1,0,4,30000,45.9,Rural,1
100.0,97.61,-6.52,1.886,23.31,23.99,1,0,0,1,5,50000,76.9,Rural,0
100.0,100.0,-8.6,1.315,24.15,26.42,1,2,0,0,7,18000,78.4,Urban,0
92.87,90.75,-11.55,1.007,29.18,35.45,1,3,0,0,11,18000,40.7,Rural,0
82.85,88.55,12.11,-6.057,19.18,12.86,1,1,1,0,3,75000,86.2,Urban,1
51.85,57.53,37.06,-4.111,25.14,28.66,1,1,0,1,10,50000,89.7,Semi-Urban,1
69.63,67.14,-19.94,1.954,19.71,26.23,1,0,0,0,13,18000,70.9,Semi-Urban,0
39.31,39.52,17.46,-1.801,17.46,14.06,1,0,0,1,12,50000,59.5,Urban,1
30.32,29.83,20.38,-1.637,9.67,12.06,1,0,0,0,15,75000,76.9,Rural,1
55.88,52.89,-10.71,0.742,19.1,21.51,1,1,0,1,14,18000,79.3,Rural,1
37.4,45.77,36.2,-1.956,26.5,26.42,1,0,0,0,16,10000,46.1,Rural,1
55.15,53.38,-2.38,1.062,26.5,24.56,1,0,0,0,5,10000,72.1,Semi-Urban,0
20.0,20.0,29.8,-2.845,20.9,21.1,1,1,1,1,13,30000,77.1,Semi-Urban,1
73.01,82.0,20.67,-4.896,14.62,15.14,1,1,1,1,5,10000,51.8,Urban,1
79.03,75.88,-18.22,1.944,24.48,28.37,1,0,0,0,10,10000,75.5,Rural,0
65.55,60.87,-10.57,3.395,27.96,25.01,1,0,0,0,4,50000,86.0,Rural,0
100.0,100.0,-14.43,1.395,28.47,30.12,1,1,0,0,10,10000,64.9,Semi-Urban,0
61.77,69.89,14.42,-7.212,24.13,22.72,1,1,0,1,3,10000,71.8,Semi-Urban,1
32.1,33.02,4.17,-0.807,21.05,16.7,1,1,1,0,8,75000,54.5,Urban,1
78.74,78.96,7.61,-2.544,14.11,13.15,1,4,0,0,6,30000,75.3,Rural,1
32.36,37.15,9.59,-9.585,0.0,0.0,0,0,0,0,2,5000,64.6,Urban,1
84.15,81.75,-14.48,2.349,22.92,20.77,1,0,0,1,7,10000,95.5,Urban,0
62.57,58.65,-2.61,1.207,29.69,28.47,1,0,0,0,4,30000,97.2,Semi-Urban,0
57.6,64.27,22.51,-2.41,13.39,12.24,1,1,1,0,10,50000,46.0,Rural,1
44.03,48.32,36.5,-3.523,21.22,21.58,1,0,0,1,12,30000,70.3,Semi-Urban,1
44.49,48.55,12.5,-2.504,12.9,8.54,1,0,0,0,7,18000,96.1,Semi-Urban,1
66.19,72.48,27.41,-2.886,22.16,26.19,1,0,0,0,10,18000,81.7,Rural,0
61.04,55.88,-8.3,2.107,26.39,26.44,1,0,0,0,5,10000,55.0,Rural,0
100.0,100.0,-29.62,1.88,36.47,35.56,1,4,0,1,16,30000,74.6,Urban,0
57.2,53.1,-22.07,2.339,37.06,37.98,1,1,0,1,10,10000,47.2,Semi-Urban,0
98.87,94.68,-7.73,2.819,20.92,23.8,1,1,0,1,4,18000,48.1,Semi-Urban,0
20.0,21.97,39.96,-3.301,28.41,21.86,1,0,0,0,15,10000,46.1,Rural,1
43.03,49.84,19.31,-1.51,11.71,12.09,1,0,0,0,11,30000,89.4,Urban,0
71.6,70.9,-9.6,1.819,30.47,29.07,1,0,0,0,7,10000,68.4,Semi-Urban,0
99.61,95.05,-21.27,2.908,26.98,20.46,1,1,0,1,8,18000,66.1,Semi-Urban,0
85.31,86.01,8.4,-2.436,24.35,28.46,1,0,0,1,4,18000,80.7,Urban,0
73.81,73.46,-1.42,0.462,40.0,33.94,1,0,0,0,4,75000,91.0,Rural,0
87.18,81.65,-29.21,2.757,35.56,32.93,1,0,0,0,11,50000,79.6,Rural,0
47.68,44.92,-3.77,0.419,40.0,34.83,1,2,0,1,8,5000,72.7,Rural,1
56.11,57.78,1.92,-0.921,14.09,12.12,1,0,0,1,4,10000,55.3,Rural,1
70.66,67.43,-29.53,2.659,36.85,35.86,1,2,0,1,13,30000,65.0,Urban,0
38.65,39.88,5.63,-0.97,30.76,26.97,1,2,0,1,10,75000,64.2,Semi-Urban,1
36.83,37.89,2.11,-2.109,0.0,0.0,0,1,0,0,2,5000,56.6,Rural,1
61.18,60.28,-10.76,1.915,24.82,22.89,1,1,0,0,7,30000,42.4,Urban,0
53.77,54.19,0.84,-0.845,0.0,0.0,0,0,0,1,2,5000,70.7,Rural,1
96.07,93.61,-13.59,1.854,26.7,22.07,1,1,0,1,8,5000,88.4,Rural,0
23.62,30.61,24.95,-3.312,34.07,32.42,1,0,0,1,7,5000,40.3,Rural,1
56.15,59.01,16.14,-1.47,27.86,27.55,1,0,0,0,13,10000,49.1,Urban,0
85.97,80.27,-20.99,2.614,35.3,38.7,1,2,0,0,8,30000,80.5,Rural,0
100.0,99.26,-26.55,1.958,35.19,29.94,1,2,0,0,15,30000,98.4,Urban,0
80.86,75.07,-20.36,2.411,31.22,34.44,1,0,0,0,8,50000,52.6,Urban,0
81.44,78.93,-13.78,1.906,37.85,30.28,1,3,0,0,8,18000,56.8,Rural,0
91.95,88.97,-16.14,1.361,24.89,19.13,1,3,0,0,11,18000,66.1,Rural,0
55.88,56.57,18.02,-1.917,15.84,15.46,1,0,0,1,13,18000,80.6,Rural,1
74.62,72.48,-11.12,1.221,29.39,26.86,1,0,0,0,14,10000,90.0,Semi-Urban,0
20.0,20.25,35.53,-2.37,13.41,16.43,1,0,0,0,16,30000,85.9,Rural,1
100.0,97.25,-24.84,2.878,25.3,26.69,1,0,0,1,10,5000,51.7,Urban,0
77.72,77.66,-1.53,0.393,23.24,27.78,1,0,0,1,13,18000,40.5,Rural,0
50.16,45.28,-13.38,2.633,37.49,27.73,1,2,0,0,6,18000,79.3,Urban,0
89.71,85.67,-38.78,2.598,40.0,40.0,1,0,0,1,16,5000,52.3,Semi-Urban,0
67.52,64.53,-4.83,0.487,21.9,21.85,1,1,0,0,9,50000,45.4,Semi-Urban,0
83.62,87.62,4.66,-2.33,13.8,15.42,1,3,1,1,3,18000,60.0,Semi-Urban,1
78.33,76.51,-3.03,1.513,31.36,32.55,1,0,0,0,3,10000,52.2,Rural,0
55.5,57.13,23.69,-3.427,19.71,17.7,1,1,1,0,8,10000,91.5,Urban,1
49.85,47.88,-3.95,3.952,0.0,0.0,0,0,0,0,2,75000,92.0,Rural,0
71.65,73.84,8.13,-1.956,17.99,9.15,1,2,0,1,6,10000,81.6,Rural,1
27.0,26.77,22.32,-1.897,27.64,28.48,1,0,0,1,15,5000,91.4,Rural,1
32.77,38.84,44.72,-2.6,24.46,19.79,1,0,0,1,15,30000,55.5,Semi-Urban,1
90.51,84.81,-26.18,2.239,35.18,37.47,1,0,0,0,11,10000,66.4,Rural,0
77.54,76.41,-3.53,1.764,22.28,24.95,1,0,0,0,3,50000,77.0,Urban,0
65.46,60.64,-19.06,2.173,30.7,31.29,1,0,0,0,9,30000,77.4,Semi-Urban,0
73.06,69.06,-5.72,2.159,24.86,27.94,1,1,0,0,4,30000,57.8,Semi-Urban,0
33.18,37.95,13.17,-2.705,17.51,15.89,1,1,1,0,7,18000,82.0,Urban,1
39.33,43.26,22.11,-2.437,14.45,18.83,1,1,1,1,12,30000,67.1,Rural,1
78.17,80.35,8.48,-1.787,25.92,28.18,1,1,0,1,6,18000,45.9,Rural,0
100.0,97.29,-29.44,2.085,36.31,31.29,1,0,0,1,15,18000,62.4,Rural,0
20.0,20.0,20.34,-1.765,27.19,31.14,1,1,0,1,12,30000,98.7,Semi-Urban,1
100.0,96.98,-9.87,1.793,26.98,26.67,1,0,0,1,7,10000,75.4,Urban,0
73.4,72.68,-19.9,2.319,27.84,30.56,1,4,0,0,11,10000,78.7,Rural,0
90.48,87.45,-23.44,2.09,25.29,30.21,1,3,0,0,11,30000,49.4,Semi-Urban,0
60.55,58.1,-15.84,1.945,34.4,32.28,1,1,0,1,10,10000,69.7,Semi-Urban,0
20.0,20.0,46.94,-3.476,14.87,23.7,1,2,1,0,16,10000,52.9,Urban,1
100.0,98.22,-21.94,2.887,28.23,31.28,1,0,0,0,9,5000,97.8,Urban,0
22.61,31.49,10.73,-3.213,27.79,26.12,1,1,0,1,4,5000,72.9,Semi-Urban,1
100.0,97.57,-10.09,0.874,28.76,26.32,1,0,0,0,13,18000,66.1,Rural,0
100.0,99.98,-0.95,0.448,20.28,22.78,1,0,0,0,12,75000,63.1,Rural,0
66.61,65.3,-2.61,2.615,0.0,0.0,0,0,0,1,2,18000,89.2,Rural,0
74.48,72.94,-6.64,1.08,26.09,26.98,1,4,0,1,7,10000,62.2,Urban,1
63.85,67.57,7.45,-7.454,0.0,0.0,0,4,1,1,2,5000,70.7,Urban,1
69.05,73.22,13.18,-3.407,20.62,27.34,1,0,0,0,5,18000,82.5,Rural,0
54.51,50.99,-18.46,2.428,17.56,20.11,1,2,0,0,8,50000,47.7,Semi-Urban,0
75.04,74.97,-8.69,0.948,25.38,21.4,1,1,0,1,10,18000,65.2,Semi-Urban,0
89.11,81.0,-31.31,2.478,18.52,19.97,1,0,0,0,12,18000,59.2,Rural,0
25.83,30.32,45.33,-3.192,16.65,15.86,1,0,0,1,15,30000,75.0,Rural,1
33.81,41.29,46.5,-3.154,13.17,17.71,1,4,0,1,14,5000,63.2,Rural,1
85.57,84.96,-4.92,1.437,30.03,31.14,1,0,0,1,5,5000,93.5,Urban,0
44.87,44.19,-3.06,0.651,29.02,33.06,1,0,0,1,7,30000,94.4,Urban,0
56.02,55.75,-0.55,0.553,0.0,0.0,0,1,0,1,2,5000,93.2,Urban,0
44.82,49.74,12.35,-3.078,9.4,12.91,1,2,1,0,5,5000,83.0,Urban,1
62.08,59.09,-21.03,1.933,24.29,20.22,1,0,0,0,12,5000,74.9,Rural,0
84.62,82.43,-31.7,2.712,25.31,24.1,1,2,0,0,13,5000,71.9,Rural,0
22.51,30.79,44.3,-3.229,31.66,27.86,1,0,0,0,13,10000,48.4,Semi-Urban,1
67.47,64.24,-22.2,1.715,21.15,23.23,1,0,0,0,13,30000,92.9,Urban,0
76.17,71.02,-33.82,3.059,32.6,26.68,1,1,0,1,12,18000,61.4,Semi-Urban,0
90.6,91.15,0.7,0.344,30.97,30.42,1,1,0,0,5,10000,91.4,Semi-Urban,0
46.98,47.32,4.3,-1.469,21.02,20.11,1,0,0,1,4,10000,53.9,Rural,1
41.91,41.28,0.01,-0.399,25.97,29.11,1,2,0,0,4,5000,84.8,Rural,1
24.53,29.82,37.27,-3.417,30.52,28.34,1,0,0,1,11,5000,70.0,Rural,1
20.0,27.73,46.71,-3.284,22.08,16.93,1,0,0,0,15,5000,62.9,Semi-Urban,1
94.13,90.41,-7.94,3.972,23.76,23.58,1,0,0,1,3,10000,89.8,Rural,0
55.92,56.16,-1.7,0.848,22.27,23.52,1,1,0,1,3,10000,76.3,Urban,0
87.94,89.25,2.62,-2.62,0.0,0.0,0,1,0,1,2,18000,92.5,Rural,0
93.87,88.3,-12.27,2.976,27.8,30.96,1,0,0,0,5,50000,92.9,Rural,0
42.26,45.12,47.79,-3.494,25.98,29.17,1,0,0,0,16,50000,44.1,Urban,1
77.73,81.05,16.22,-3.29,17.77,18.49,1,0,0,1,6,5000,72.1,Semi-Urban,1
32.94,38.47,28.19,-3.736,25.1,21.63,1,0,0,1,8,10000,64.9,Semi-Urban,1
76.03,71.73,-14.15,2.726,40.0,37.02,1,0,0,0,6,30000,74.0,Rural,0
69.48,69.78,25.39,-1.695,25.38,25.18,1,0,0,0,16,50000,47.9,Urban,0
75.62,74.66,-19.4,1.778,20.06,20.09,1,3,0,0,12,30000,83.2,Urban,0
24.69,27.21,32.84,-2.447,28.56,26.87,1,0,0,0,14,30000,61.6,Rural,1
49.75,46.68,-7.29,3.645,34.26,35.71,1,0,0,0,3,30000,85.4,Semi-Urban,0
49.38,48.69,-7.4,0.601,23.59,22.62,1,2,0,1,11,30000,73.3,Semi-Urban,1
58.75,55.77,-15.1,2.766,34.67,32.12,1,1,0,0,7,50000,43.5,Semi-Urban,0
88.68,84.22,-22.04,2.214,34.9,37.82,1,4,0,1,10,10000,90.0,Semi-Urban,1
68.1,69.67,1.17,-0.774,29.61,29.63,1,0,0,1,4,30000,52.4,Urban,0
51.11,51.72,-0.77,0.767,22.84,21.69,1,1,0,1,4,18000,65.8,Rural,0
76.25,69.23,-30.8,2.238,28.4,26.83,1,1,0,1,13,10000,44.5,Urban,0
59.78,58.86,-8.86,1.169,28.04,29.23,1,0,0,0,8,50000,41.9,Semi-Urban,0
83.1,77.06,-12.94,2.639,36.17,39.0,1,1,0,1,6,5000,41.8,Urban,0
48.78,49.66,22.71,-1.783,15.19,13.97,1,2,1,1,16,10000,65.7,Rural,1
28.91,39.64,30.9,-3.362,25.91,25.08,1,0,0,1,9,18000,95.9,Rural,1
68.67,69.65,4.33,-0.526,9.26,11.0,1,0,0,1,6,30000,47.7,Urban,0
59.28,54.98,-12.87,3.406,36.56,34.35,1,4,0,0,5,18000,93.8,Urban,0
100.0,100.0,-18.41,1.466,40.0,36.17,1,0,0,1,14,10000,79.9,Rural,0
99.0,92.2,-32.37,2.267,30.0,32.02,1,0,0,1,14,10000,55.4,Rural,0
100.0,100.0,-6.59,0.564,28.73,28.34,1,1,0,1,11,50000,49.5,Rural,0
20.0,22.1,33.39,-2.521,7.69,10.83,1,0,0,0,15,30000,94.9,Rural,1
92.77,84.34,-11.11,2.417,21.23,23.41,1,0,0,1,6,18000,95.7,Semi-Urban,0
70.52,71.81,15.61,-1.472,10.58,11.81,1,0,0,0,10,30000,67.3,Urban,0
94.57,92.3,-4.55,4.549,0.0,0.0,0,0,0,0,2,75000,75.0,Urban,0
73.43,69.9,-24.6,2.47,33.36,22.78,1,0,0,0,11,18000,79.7,Urban,0
43.59,52.79,29.02,-2.764,20.61,22.23,1,0,0,0,11,30000,75.0,Urban,1
97.73,91.2,-30.3,1.95,34.57,30.73,1,1,0,0,16,10000,44.5,Semi-Urban,0
88.22,82.78,-14.52,3.463,38.92,40.0,1,3,0,0,5,75000,87.9,Semi-Urban,0
68.38,68.05,-0.65,0.652,0.0,0.0,0,3,0,1,2,10000,98.4,Semi-Urban,0
21.15,28.93,41.61,-3.171,12.28,11.16,1,2,0,1,12,50000,44.3,Semi-Urban,1
35.96,45.21,50.71,-3.432,30.55,29.81,1,0,0,1,15,5000,47.7,Semi-Urban,1
44.72,50.59,26.23,-3.442,16.88,12.08,1,1,1,0,8,75000,59.8,Urban,1
88.14,82.6,-19.83,2.639,31.35,28.18,1,0,0,0,8,50000,47.7,Rural,0
60.83,62.13,-2.1,0.557,36.14,39.76,1,2,0,1,6,30000,86.9,Urban,0
86.13,81.16,-19.74,2.729,27.38,37.22,1,0,0,1,8,50000,95.9,Semi-Urban,0
83.73,79.18,-10.74,2.605,25.55,24.54,1,1,0,1,5,18000,55.5,Semi-Urban,0
59.89,58.67,-2.44,2.439,0.0,0.0,0,1,0,1,2,5000,58.8,Rural,1
59.8,63.42,18.97,-1.862,20.65,18.08,1,0,0,0,11,30000,59.0,Rural,1
60.34,58.74,-11.26,0.949,32.55,32.36,1,3,0,0,14,75000,45.4,Urban,0
54.76,57.22,32.25,-2.524,13.04,13.62,1,0,0,0,16,30000,67.4,Rural,1
82.1,79.86,-15.18,1.022,37.43,38.45,1,1,0,0,13,75000,73.0,Urban,0
100.0,94.91,-39.76,3.1,32.14,35.98,1,4,0,1,14,5000,96.1,Urban,0
60.34,58.71,2.24,0.047,10.99,17.76,1,1,1,1,6,5000,63.6,Semi-Urban,1
28.42,29.84,5.36,-1.334,26.55,22.83,1,1,1,1,7,10000,77.7,Urban,1
62.05,57.41,-19.68,2.659,30.13,32.67,1,0,0,0,7,30000,56.9,Semi-Urban,0
99.12,95.97,-10.33,0.747,23.56,23.87,1,1,0,0,16,18000,58.6,Urban,0
98.62,97.31,-8.66,1.192,34.58,35.99,1,0,0,1,9,30000,89.8,Urban,0
28.77,32.89,26.39,-1.961,12.21,14.65,1,2,1,1,13,30000,78.9,Urban,1
31.82,33.84,27.97,-3.521,20.53,19.61,1,0,0,1,10,10000,61.0,Urban,1
45.13,50.96,41.16,-3.173,28.85,28.41,1,0,0,0,14,18000,53.2,Semi-Urban,1
84.04,78.73,-25.65,2.248,31.5,32.88,1,3,0,1,12,10000,90.2,Rural,0
72.81,71.47,-2.54,0.758,35.62,32.85,1,0,0,0,4,30000,97.4,Rural,0
44.17,47.06,7.0,-3.498,24.44,27.25,1,0,0,1,3,75000,42.9,Rural,1
32.45,38.46,33.91,-2.67,15.9,27.9,1,0,0,0,13,18000,76.4,Semi-Urban,1
92.3,88.02,-12.28,1.249,35.34,38.23,1,2,0,0,8,30000,81.6,Urban,0
63.2,62.37,-19.16,1.338,24.39,22.75,1,0,0,0,16,50000,92.3,Rural,0
91.36,86.49,-7.88,1.371,31.6,31.3,1,0,0,0,6,10000,88.5,Urban,0
30.35,37.63,30.64,-2.354,15.03,11.34,1,1,1,0,13,5000,64.1,Rural,1
53.81,53.96,19.14,-1.768,18.69,15.52,1,4,1,0,11,30000,98.3,Urban,1
20.0,20.0,16.92,-1.416,19.83,20.04,1,1,1,0,13,10000,44.7,Rural,1
86.24,86.03,9.51,-1.061,14.88,16.98,1,0,0,0,8,75000,55.8,Rural,0
62.3,61.49,-0.81,0.407,22.37,20.74,1,1,1,0,3,10000,75.5,Urban,0
20.0,20.0,19.47,-1.417,8.73,13.1,1,0,0,0,16,18000,94.5,Rural,1
84.76,83.09,-3.8,1.898,21.44,27.63,1,0,0,0,3,10000,65.1,Urban,0
63.13,58.76,-6.47,1.772,33.65,33.89,1,0,0,1,4,5000,44.1,Rural,0
47.16,48.0,-1.99,1.108,29.56,28.13,1,3,0,0,4,5000,90.4,Urban,1
77.57,79.72,4.29,-4.295,0.0,0.0,0,0,0,0,2,10000,56.8,Semi-Urban,0
20.0,20.0,13.95,-1.796,34.46,24.9,1,3,0,0,11,30000,70.2,Rural,1
100.0,100.0,-8.54,0.955,36.02,35.86,1,0,0,0,14,5000,42.0,Urban,0
100.0,97.34,-11.79,1.869,30.49,30.83,1,1,0,1,7,18000,71.6,Semi-Urban,0
74.51,69.6,-34.72,2.814,17.64,18.92,1,2,0,0,14,50000,64.1,Rural,0
24.39,27.11,33.02,-3.559,18.99,21.28,1,2,0,0,11,30000,66.0,Urban,1
32.95,39.46,16.3,-2.411,17.0,15.37,1,0,0,1,8,50000,93.9,Rural,1
83.03,82.04,-14.02,1.071,26.62,24.66,1,0,0,0,15,10000,50.9,Rural,0
42.49,46.89,6.02,-3.01,22.97,21.45,1,0,0,1,3,5000,64.4,Semi-Urban,1
35.38,37.73,35.33,-3.741,13.45,20.57,1,1,1,1,11,50000,93.6,Rural,1
100.0,100.0,-14.66,1.032,34.23,33.9,1,0,0,1,14,10000,53.2,Semi-Urban,0
59.0,54.86,-5.97,2.983,33.3,30.74,1,0,0,0,3,75000,88.1,Rural,0
100.0,100.0,-17.04,2.299,23.94,28.3,1,0,0,1,11,30000,77.0,Semi-Urban,0
66.68,67.07,23.97,-2.691,18.49,18.6,1,1,0,1,11,50000,96.1,Rural,1
60.18,55.73,-11.72,2.522,39.79,32.74,1,1,0,1,6,18000,40.9,Semi-Urban,0
20.0,23.64,21.69,-2.885,17.7,16.55,1,0,0,1,9,30000,57.5,Semi-Urban,1
32.59,36.0,13.12,-1.681,15.41,13.51,1,1,0,1,8,50000,91.5,Urban,1
20.0,21.82,20.58,-2.864,19.8,16.49,1,0,0,1,9,10000,45.5,Semi-Urban,1
44.69,53.38,29.68,-3.954,16.63,17.49,1,3,1,0,8,50000,76.3,Rural,1
100.0,99.12,-9.26,1.632,36.21,30.77,1,3,0,1,7,18000,86.3,Rural,0
26.18,30.71,34.89,-3.794,5.89,9.1,1,0,0,1,11,10000,87.1,Semi-Urban,1
100.0,100.0,-21.92,1.518,27.54,24.62,1,1,0,1,16,5000,86.0,Urban,0
100.0,100.0,-3.85,0.337,20.22,25.23,1,3,0,0,11,18000,43.9,Urban,0
67.12,71.19,10.06,-5.032,20.92,22.49,1,1,1,1,3,30000,44.6,Semi-Urban,1
85.99,82.72,-13.55,1.179,40.0,39.56,1,1,0,1,10,18000,43.7,Rural,0
93.02,93.04,-5.2,1.296,40.0,39.46,1,3,0,0,6,18000,94.7,Urban,0
100.0,100.0,-3.72,0.286,30.17,27.9,1,1,0,0,15,5000,43.6,Urban,0
68.32,62.09,-17.31,3.041,22.59,23.18,1,0,0,1,6,50000,62.5,Semi-Urban,0
62.82,62.91,-16.15,1.571,22.21,27.76,1,2,0,1,12,50000,47.9,Semi-Urban,0
88.99,88.82,-0.33,0.334,0.0,0.0,0,0,0,0,2,18000,69.7,Rural,0
85.85,80.55,-16.69,4.053,30.68,33.15,1,1,0,1,5,18000,55.5,Urban,0
74.45,81.43,13.38,-6.692,13.69,12.98,1,0,0,0,3,50000,78.8,Urban,1
49.72,47.28,-4.62,1.822,34.97,28.94,1,0,0,0,4,50000,85.2,Urban,0
90.38,88.99,-9.67,1.44,29.32,28.79,1,0,0,0,7,18000,52.1,Semi-Urban,0
52.0,47.35,-18.1,3.099,36.96,30.78,1,0,0,1,7,30000,97.3,Rural,0
79.81,77.73,-7.93,3.964,29.28,27.18,1,0,0,1,3,18000,83.6,Urban,0
20.0,20.4,20.96,-2.552,22.07,22.7,1,0,0,0,10,5000,91.9,Rural,1
72.85,68.68,-25.6,2.412,26.03,31.44,1,0,0,0,11,18000,51.6,Urban,0
100.0,100.0,-9.46,0.429,22.19,19.94,1,1,0,1,16,10000,43.1,Rural,0
100.0,99.79,-27.22,2.705,21.81,21.99,1,1,0,1,12,30000,68.8,Urban,0
53.19,55.89,24.99,-2.036,20.15,15.61,1,0,0,1,13,30000,47.6,Urban,1
65.02,60.41,-11.97,2.429,26.56,27.71,1,1,0,0,6,75000,51.0,Urban,0
100.0,97.06,-24.75,1.613,40.0,40.0,1,3,0,0,16,18000,44.3,Semi-Urban,0
51.0,55.83,8.81,-2.213,22.01,20.81,1,1,0,0,4,18000,70.8,Urban,0
85.62,83.98,-1.35,0.69,25.98,30.73,1,0,0,1,6,50000,75.5,Urban,0
45.97,41.25,-8.48,2.385,28.63,24.02,1,0,0,1,4,30000,98.5,Rural,0
47.21,45.45,-3.52,3.517,0.0,0.0,0,0,0,0,2,50000,57.0,Urban,0
70.95,70.57,-0.75,0.75,0.0,0.0,0,0,0,0,2,10000,64.1,Rural,0
80.83,78.04,-19.3,1.699,34.68,34.56,1,0,0,1,14,5000,50.6,Rural,0
66.31,61.33,-27.34,2.027,32.55,35.45,1,0,0,1,13,30000,58.0,Urban,0
47.32,46.63,-1.37,1.372,0.0,0.0,0,0,0,0,2,75000,48.2,Rural,0
70.44,65.3,-7.97,1.654,22.21,19.42,1,0,0,0,5,30000,64.3,Rural,0
100.0,100.0,-3.1,0.196,35.86,36.97,1,2,0,1,14,10000,56.4,Semi-Urban,0
24.93,26.57,10.64,-1.38,23.53,22.6,1,2,1,0,12,30000,95.6,Urban,1
42.29,41.09,-2.89,0.514,32.88,37.72,1,1,0,0,5,30000,74.8,Semi-Urban,0
83.75,78.91,-14.23,2.307,28.24,29.73,1,1,0,1,7,18000,74.3,Urban,0
71.73,70.62,-3.6,1.143,27.67,25.46,1,1,0,1,5,75000,94.7,Rural,0
65.64,62.78,-12.06,2.341,26.75,28.04,1,0,0,1,6,18000,64.4,Urban,0
62.47,60.8,-10.63,0.915,28.82,25.49,1,0,0,0,14,5000,44.9,Urban,0
70.69,75.92,9.39,-4.696,9.46,12.0,1,2,0,0,3,50000,90.7,Rural,1
20.0,21.54,34.62,-2.709,16.38,11.74,1,0,0,0,14,75000,98.4,Semi-Urban,1
20.0,22.13,20.49,-1.972,13.23,16.98,1,0,0,0,11,10000,41.7,Rural,1
20.0,22.04,29.06,-3.109,27.37,28.86,1,0,0,0,10,75000,53.2,Rural,1
67.5,64.0,-26.37,2.312,22.7,26.15,1,0,0,1,14,5000,96.5,Urban,0
76.84,76.6,-19.03,1.803,17.86,19.09,1,3,0,1,14,10000,64.5,Urban,1
84.57,79.15,-32.24,2.659,29.44,30.9,1,4,0,0,12,10000,78.1,Semi-Urban,0
30.46,35.87,8.48,-2.504,17.08,28.96,1,2,0,0,4,75000,93.0,Urban,1
81.59,86.1,8.05,-3.049,18.9,16.83,1,0,0,1,4,10000,87.6,Semi-Urban,1
39.63,37.65,-2.07,0.829,35.05,36.94,1,2,0,1,4,10000,79.9,Urban,1
73.37,71.65,-8.22,0.784,36.06,30.45,1,1,0,1,10,5000,58.4,Semi-Urban,0
100.0,100.0,-14.08,0.689,26.52,29.58,1,0,0,0,15,10000,58.1,Semi-Urban,0
100.0,100.0,-16.87,1.605,28.14,29.04,1,0,0,1,13,5000,40.8,Urban,0
35.16,34.18,21.55,-1.842,15.72,8.78,1,0,0,0,12,50000,78.2,Urban,1
20.0,28.33,35.5,-2.806,11.3,12.47,1,1,1,1,14,18000,67.9,Semi-Urban,1
93.27,92.24,-2.81,1.406,26.5,31.65,1,4,0,0,3,30000,67.4,Rural,0
91.2,92.63,-7.39,1.107,18.65,19.05,1,0,0,0,10,18000,74.6,Semi-Urban,0
45.7,48.16,29.69,-2.244,29.14,26.05,1,2,1,0,13,75000,78.0,Semi-Urban,1
45.24,48.01,27.19,-1.756,18.9,20.95,1,2,1,0,16,5000,64.4,Rural,1
75.22,73.2,-1.98,0.823,29.72,34.43,1,1,0,0,4,10000,78.0,Rural,0
78.16,73.49,-43.57,2.859,36.59,36.91,1,0,0,0,16,30000,82.1,Semi-Urban,0
72.02,68.79,-4.33,1.128,26.94,22.43,1,0,0,1,5,10000,70.7,Semi-Urban,0
54.46,54.33,-5.81,1.686,28.78,30.89,1,1,0,0,5,5000,60.7,Urban,0
78.34,78.59,-5.22,0.98,39.47,36.38,1,3,0,1,7,10000,46.5,Semi-Urban,0
35.44,41.3,50.44,-3.808,17.86,25.41,1,4,1,0,14,75000,50.6,Urban,1
69.01,69.65,-8.08,1.412,38.18,36.28,1,2,0,1,10,18000,91.2,Semi-Urban,0
80.47,76.62,-5.87,2.935,37.3,40.0,1,0,0,0,3,10000,93.6,Rural,0
54.63,51.29,-15.85,1.679,31.45,32.65,1,1,0,1,10,10000,72.6,Rural,0
21.28,26.17,17.79,-2.241,12.7,11.4,1,2,1,1,8,50000,90.5,Urban,1
100.0,100.0,-16.23,1.064,37.56,39.74,1,2,0,1,13,30000,52.8,Rural,0
70.88,76.78,23.72,-3.3,6.25,13.92,1,0,0,0,8,30000,44.1,Urban,1
96.05,97.53,-0.51,0.512,21.9,21.39,1,1,0,1,12,18000,87.9,Semi-Urban,0
100.0,99.4,-14.33,1.518,31.52,33.95,1,0,0,1,12,18000,96.5,Urban,0
81.34,82.44,2.21,-2.211,0.0,0.0,0,1,0,0,2,5000,50.5,Semi-Urban,0
42.4,45.29,5.75,-1.876,26.91,22.5,1,2,1,0,4,10000,63.4,Rural,1
100.0,100.0,-16.03,1.82,26.52,25.95,1,1,0,0,11,30000,87.2,Rural,0
60.0,54.1,-9.98,3.454,21.67,22.53,1,0,0,0,4,30000,52.6,Urban,0
20.0,22.71,21.63,-3.011,23.32,27.4,1,0,0,0,9,30000,95.1,Semi-Urban,1
20.0,20.0,31.72,-3.086,28.12,31.37,1,0,0,0,11,75000,77.9,Urban,0
85.32,82.71,-8.42,0.95,23.75,27.83,1,2,0,1,10,5000,45.0,Rural,0
